MetricCategory,MetricSubcategory,MetricType,MetricValue,MetricLabel,match_id
SecondServes_by_CriticalHL_OutcomeGen,Serve_Critical_Rally,Effective_1,,SecondServes_by_CriticalHL_OutcomeGen | Serve_Critical_Rally,M003
SecondServes_by_CriticalHL_OutcomeGen,Serve_Critical_Won,Effective_1,,SecondServes_by_CriticalHL_OutcomeGen | Serve_Critical_Won,M003
SecondServes_by_CriticalHL_OutcomeGen,Serve_NonCritical_Lost,Effective_1,,SecondServes_by_CriticalHL_OutcomeGen | Serve_NonCritical_Lost,M003
SecondServes_by_CriticalHL_OutcomeGen,Serve_NonCritical_Rally,Effective_1,,SecondServes_by_CriticalHL_OutcomeGen | Serve_NonCritical_Rally,M003
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Adv_Lost,Effective_1,,SecondServes_by_CriticalHL_Origin_OutcomeGen | Serve_Critical_Adv_Lost,M003
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Adv_Rally,Effective_1,,SecondServes_by_CriticalHL_Origin_OutcomeGen | Serve_Critical_Adv_Rally,M003
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Adv_Won,Effective_1,,SecondServes_by_CriticalHL_Origin_OutcomeGen | Serve_Critical_Adv_Won,M003
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Adv_Lost,Effective_1,,SecondServes_by_CriticalHL_Origin_OutcomeGen | Serve_NonCritical_Adv_Lost,M003
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Adv_Rally,Effective_1,,SecondServes_by_CriticalHL_Origin_OutcomeGen | Serve_NonCritical_Adv_Rally,M003
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Deuce_Lost,Effective_1,,SecondServes_by_CriticalHL_Origin_OutcomeGen | Serve_Critical_Deuce_Lost,M003
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Deuce_Won,Effective_1,,SecondServes_by_CriticalHL_Origin_OutcomeGen | Serve_Critical_Deuce_Won,M003
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Deuce_Rally,Effective_1,,SecondServes_by_CriticalHL_Origin_OutcomeGen | Serve_NonCritical_Deuce_Rally,M003
TotalServes_by_Critical_lv2,Serve_Crit_Breakball,Effective_1,,TotalServes_by_Critical_lv2 | Serve_Crit_Breakball,M003
TotalServes_by_Critical_lv2,Serve_Crit_NonBreak,Effective_1,,TotalServes_by_Critical_lv2 | Serve_Crit_NonBreak,M003
FirstServes_by_Critical_lv2_Origin,Serve_Crit_Breakball_Adv,Effective_1,,FirstServes_by_Critical_lv2_Origin | Serve_Crit_Breakball_Adv,M003
FirstServes_by_Critical_lv2_Origin,Serve_Crit_NonBreak_Adv,Effective_1,,FirstServes_by_Critical_lv2_Origin | Serve_Crit_NonBreak_Adv,M003
FirstServes_by_Critical_lv2_Origin,Serve_Crit_Breakball_Deuce,Effective_1,,FirstServes_by_Critical_lv2_Origin | Serve_Crit_Breakball_Deuce,M003
FirstServes_by_Critical_lv2_Origin,Serve_Crit_NonBreak_Deuce,Effective_1,,FirstServes_by_Critical_lv2_Origin | Serve_Crit_NonBreak_Deuce,M003
SecondServes_by_Critical_lv2,Serve_Crit_Breakball,Effective_1,,SecondServes_by_Critical_lv2 | Serve_Crit_Breakball,M003
SecondServes_by_Critical_lv2,Serve_Crit_NonBreak,Effective_1,,SecondServes_by_Critical_lv2 | Serve_Crit_NonBreak,M003
SecondServes_by_Critical_lv2_Origin,Serve_Crit_Breakball_Adv,Effective_1,,SecondServes_by_Critical_lv2_Origin | Serve_Crit_Breakball_Adv,M003
SecondServes_by_Critical_lv2_Origin,Serve_Crit_Breakball_Deuce,Effective_1,,SecondServes_by_Critical_lv2_Origin | Serve_Crit_Breakball_Deuce,M003
SecondServes_by_Critical_lv2_Origin,Serve_Crit_NonBreak_Deuce,Effective_1,,SecondServes_by_Critical_lv2_Origin | Serve_Crit_NonBreak_Deuce,M003
FirstServes_by_Critical_lv2_OutcomeGen,Serve_Crit_Breakball_Lost,Effective_1,,FirstServes_by_Critical_lv2_OutcomeGen | Serve_Crit_Breakball_Lost,M003
FirstServes_by_Critical_lv2_OutcomeGen,Serve_Crit_Breakball_Rally,Effective_1,,FirstServes_by_Critical_lv2_OutcomeGen | Serve_Crit_Breakball_Rally,M003
FirstServes_by_Critical_lv2_OutcomeGen,Serve_Crit_Breakball_Won,Effective_1,,FirstServes_by_Critical_lv2_OutcomeGen | Serve_Crit_Breakball_Won,M003
FirstServes_by_Critical_lv2_OutcomeGen,Serve_Crit_NonBreak_Lost,Effective_1,,FirstServes_by_Critical_lv2_OutcomeGen | Serve_Crit_NonBreak_Lost,M003
FirstServes_by_Critical_lv2_OutcomeGen,Serve_Crit_NonBreak_Rally,Effective_1,,FirstServes_by_Critical_lv2_OutcomeGen | Serve_Crit_NonBreak_Rally,M003
FirstServes_by_Critical_lv2_OutcomeGen,Serve_Crit_NonBreak_Won,Effective_1,,FirstServes_by_Critical_lv2_OutcomeGen | Serve_Crit_NonBreak_Won,M003
FirstServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_Breakball_Adv_Rally,Effective_1,,FirstServes_by_Critical_lv2_Origin_OutcomeGen | Serve_Crit_Breakball_Adv_Rally,M003
FirstServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_NonBreak_Adv_Lost,Effective_1,,FirstServes_by_Critical_lv2_Origin_OutcomeGen | Serve_Crit_NonBreak_Adv_Lost,M003
FirstServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_NonBreak_Adv_Rally,Effective_1,,FirstServes_by_Critical_lv2_Origin_OutcomeGen | Serve_Crit_NonBreak_Adv_Rally,M003
FirstServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_Breakball_Deuce_Lost,Effective_1,,FirstServes_by_Critical_lv2_Origin_OutcomeGen | Serve_Crit_Breakball_Deuce_Lost,M003
FirstServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_Breakball_Deuce_Rally,Effective_1,,FirstServes_by_Critical_lv2_Origin_OutcomeGen | Serve_Crit_Breakball_Deuce_Rally,M003
FirstServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_Breakball_Deuce_Won,Effective_1,,FirstServes_by_Critical_lv2_Origin_OutcomeGen | Serve_Crit_Breakball_Deuce_Won,M003
FirstServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_NonBreak_Deuce_Rally,Effective_1,,FirstServes_by_Critical_lv2_Origin_OutcomeGen | Serve_Crit_NonBreak_Deuce_Rally,M003
FirstServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_NonBreak_Deuce_Won,Effective_1,,FirstServes_by_Critical_lv2_Origin_OutcomeGen | Serve_Crit_NonBreak_Deuce_Won,M003
SecondServes_by_Critical_lv2_OutcomeGen,Serve_Crit_Breakball_Lost,Effective_1,,SecondServes_by_Critical_lv2_OutcomeGen | Serve_Crit_Breakball_Lost,M003
SecondServes_by_Critical_lv2_OutcomeGen,Serve_Crit_Breakball_Rally,Effective_1,,SecondServes_by_Critical_lv2_OutcomeGen | Serve_Crit_Breakball_Rally,M003
SecondServes_by_Critical_lv2_OutcomeGen,Serve_Crit_Breakball_Won,Effective_1,,SecondServes_by_Critical_lv2_OutcomeGen | Serve_Crit_Breakball_Won,M003
SecondServes_by_Critical_lv2_OutcomeGen,Serve_Crit_NonBreak_Won,Effective_1,,SecondServes_by_Critical_lv2_OutcomeGen | Serve_Crit_NonBreak_Won,M003
SecondServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_Breakball_Adv_Lost,Effective_1,,SecondServes_by_Critical_lv2_Origin_OutcomeGen | Serve_Crit_Breakball_Adv_Lost,M003
SecondServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_Breakball_Adv_Rally,Effective_1,,SecondServes_by_Critical_lv2_Origin_OutcomeGen | Serve_Crit_Breakball_Adv_Rally,M003
SecondServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_Breakball_Adv_Won,Effective_1,,SecondServes_by_Critical_lv2_Origin_OutcomeGen | Serve_Crit_Breakball_Adv_Won,M003
SecondServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_Breakball_Deuce_Lost,Effective_1,,SecondServes_by_Critical_lv2_Origin_OutcomeGen | Serve_Crit_Breakball_Deuce_Lost,M003
SecondServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_NonBreak_Deuce_Won,Effective_1,,SecondServes_by_Critical_lv2_Origin_OutcomeGen | Serve_Crit_NonBreak_Deuce_Won,M003
TotalServesReturnHit_by_ServeFrom_Freq,Return_Adv,Effective_1,,TotalServesReturnHit_by_ServeFrom_Freq | Return_Adv,M003
TotalServesReturnHit_by_ServeFrom_Freq,Return_Deuce,Effective_1,,TotalServesReturnHit_by_ServeFrom_Freq | Return_Deuce,M003
TotalServesReturnHit_by_ServeFrom_Freq,Return_Total,Effective_1,,TotalServesReturnHit_by_ServeFrom_Freq | Return_Total,M003
FirstServesReturnHit_by_ServeFrom_Freq,Return_Adv,Effective_1,,FirstServesReturnHit_by_ServeFrom_Freq | Return_Adv,M003
FirstServesReturnHit_by_ServeFrom_Freq,Return_Deuce,Effective_1,,FirstServesReturnHit_by_ServeFrom_Freq | Return_Deuce,M003
FirstServesReturnHit_by_ServeFrom_Freq,Return_Total,Effective_1,,FirstServesReturnHit_by_ServeFrom_Freq | Return_Total,M003
SecondServesReturnHit_by_ServeFrom_Freq,Return_Adv,Effective_1,,SecondServesReturnHit_by_ServeFrom_Freq | Return_Adv,M003
SecondServesReturnHit_by_ServeFrom_Freq,Return_Deuce,Effective_1,,SecondServesReturnHit_by_ServeFrom_Freq | Return_Deuce,M003
SecondServesReturnHit_by_ServeFrom_Freq,Return_Total,Effective_1,,SecondServesReturnHit_by_ServeFrom_Freq | Return_Total,M003
TotalServesReturnMade_by_ServeFrom_Freq,Return_Adv,Effective_1,,TotalServesReturnMade_by_ServeFrom_Freq | Return_Adv,M003
TotalServesReturnMade_by_ServeFrom_Freq,Return_Deuce,Effective_1,,TotalServesReturnMade_by_ServeFrom_Freq | Return_Deuce,M003
TotalServesReturnMade_by_ServeFrom_Freq,Return_Total,Effective_1,,TotalServesReturnMade_by_ServeFrom_Freq | Return_Total,M003
FirstServesReturnMade_by_ServeFrom_Freq,Return_Adv,Effective_1,,FirstServesReturnMade_by_ServeFrom_Freq | Return_Adv,M003
FirstServesReturnMade_by_ServeFrom_Freq,Return_Deuce,Effective_1,,FirstServesReturnMade_by_ServeFrom_Freq | Return_Deuce,M003
FirstServesReturnMade_by_ServeFrom_Freq,Return_Total,Effective_1,,FirstServesReturnMade_by_ServeFrom_Freq | Return_Total,M003
SecondServesReturnMade_by_ServeFrom_Freq,Return_Adv,Effective_1,,SecondServesReturnMade_by_ServeFrom_Freq | Return_Adv,M003
SecondServesReturnMade_by_ServeFrom_Freq,Return_Deuce,Effective_1,,SecondServesReturnMade_by_ServeFrom_Freq | Return_Deuce,M003
SecondServesReturnMade_by_ServeFrom_Freq,Return_Total,Effective_1,,SecondServesReturnMade_by_ServeFrom_Freq | Return_Total,M003
TotalReturns_by_CriticalHL,Return_Critical,Effective_1,,TotalReturns_by_CriticalHL | Return_Critical,M003
TotalReturns_by_CriticalHL,Return_NonCritical,Effective_1,,TotalReturns_by_CriticalHL | Return_NonCritical,M003
FirstServeReturn_by_CriticalHL,Return_Critical,Effective_1,,FirstServeReturn_by_CriticalHL | Return_Critical,M003
FirstServeReturn_by_CriticalHL,Return_NonCritical,Effective_1,,FirstServeReturn_by_CriticalHL | Return_NonCritical,M003
FirstServeReturnMADE_by_CriticalHL,Return_Critical,Effective_1,,FirstServeReturnMADE_by_CriticalHL | Return_Critical,M003
FirstServeReturnMADE_by_CriticalHL,Return_NonCritical,Effective_1,,FirstServeReturnMADE_by_CriticalHL | Return_NonCritical,M003
FirstServeReturn_by_CriticalHL_Origin,Return_Critical_Adv,Effective_1,,FirstServeReturn_by_CriticalHL_Origin | Return_Critical_Adv,M003
FirstServeReturn_by_CriticalHL_Origin,Return_NonCritical_Adv,Effective_1,,FirstServeReturn_by_CriticalHL_Origin | Return_NonCritical_Adv,M003
FirstServeReturn_by_CriticalHL_Origin,Return_Critical_Deuce,Effective_1,,FirstServeReturn_by_CriticalHL_Origin | Return_Critical_Deuce,M003
FirstServeReturn_by_CriticalHL_Origin,Return_NonCritical_Deuce,Effective_1,,FirstServeReturn_by_CriticalHL_Origin | Return_NonCritical_Deuce,M003
SecondServeReturn_by_CriticalHL,Return_Critical,Effective_1,,SecondServeReturn_by_CriticalHL | Return_Critical,M003
SecondServeReturn_by_CriticalHL,Return_NonCritical,Effective_1,,SecondServeReturn_by_CriticalHL | Return_NonCritical,M003
SecondServeReturnMADE_by_CriticalHL,Return_Critical,Effective_1,,SecondServeReturnMADE_by_CriticalHL | Return_Critical,M003
SecondServeReturnMADE_by_CriticalHL,Return_NonCritical,Effective_1,,SecondServeReturnMADE_by_CriticalHL | Return_NonCritical,M003
SecondServeReturn_by_CriticalHL_Origin,Return_Critical_Adv,Effective_1,,SecondServeReturn_by_CriticalHL_Origin | Return_Critical_Adv,M003
SecondServeReturn_by_CriticalHL_Origin,Return_NonCritical_Adv,Effective_1,,SecondServeReturn_by_CriticalHL_Origin | Return_NonCritical_Adv,M003
SecondServeReturn_by_CriticalHL_Origin,Return_Critical_Deuce,Effective_1,,SecondServeReturn_by_CriticalHL_Origin | Return_Critical_Deuce,M003
SecondServeReturn_by_CriticalHL_Origin,Return_NonCritical_Deuce,Effective_1,,SecondServeReturn_by_CriticalHL_Origin | Return_NonCritical_Deuce,M003
FirstServeReturn_by_CriticalHL_OutcomeGen,Return_Critical_Lost,Effective_1,,FirstServeReturn_by_CriticalHL_OutcomeGen | Return_Critical_Lost,M003
FirstServeReturn_by_CriticalHL_OutcomeGen,Return_Critical_Rally,Effective_1,,FirstServeReturn_by_CriticalHL_OutcomeGen | Return_Critical_Rally,M003
FirstServeReturn_by_CriticalHL_OutcomeGen,Return_NonCritical_Lost,Effective_1,,FirstServeReturn_by_CriticalHL_OutcomeGen | Return_NonCritical_Lost,M003
FirstServeReturn_by_CriticalHL_OutcomeGen,Return_NonCritical_Rally,Effective_1,,FirstServeReturn_by_CriticalHL_OutcomeGen | Return_NonCritical_Rally,M003
FirstServeReturn_by_CriticalHL_OutcomeGen,Return_NonCritical_Won,Effective_1,,FirstServeReturn_by_CriticalHL_OutcomeGen | Return_NonCritical_Won,M003
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Adv_Lost,Effective_1,,FirstServeReturn_by_CriticalHL_Origin_OutcomeGen | Return_Critical_Adv_Lost,M003
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Adv_Lost,Effective_1,,FirstServeReturn_by_CriticalHL_Origin_OutcomeGen | Return_NonCritical_Adv_Lost,M003
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Adv_Won,Effective_1,,FirstServeReturn_by_CriticalHL_Origin_OutcomeGen | Return_NonCritical_Adv_Won,M003
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Deuce_Lost,Effective_1,,FirstServeReturn_by_CriticalHL_Origin_OutcomeGen | Return_Critical_Deuce_Lost,M003
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Deuce_Rally,Effective_1,,FirstServeReturn_by_CriticalHL_Origin_OutcomeGen | Return_Critical_Deuce_Rally,M003
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Deuce_Lost,Effective_1,,FirstServeReturn_by_CriticalHL_Origin_OutcomeGen | Return_NonCritical_Deuce_Lost,M003
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Deuce_Rally,Effective_1,,FirstServeReturn_by_CriticalHL_Origin_OutcomeGen | Return_NonCritical_Deuce_Rally,M003
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Deuce_Won,Effective_1,,FirstServeReturn_by_CriticalHL_Origin_OutcomeGen | Return_NonCritical_Deuce_Won,M003
SecondServeReturn_by_CriticalHL_OutcomeGen,Return_Critical_Lost,Effective_1,,SecondServeReturn_by_CriticalHL_OutcomeGen | Return_Critical_Lost,M003
SecondServeReturn_by_CriticalHL_OutcomeGen,Return_Critical_Rally,Effective_1,,SecondServeReturn_by_CriticalHL_OutcomeGen | Return_Critical_Rally,M003
SecondServeReturn_by_CriticalHL_OutcomeGen,Return_Critical_Won,Effective_1,,SecondServeReturn_by_CriticalHL_OutcomeGen | Return_Critical_Won,M003
SecondServeReturn_by_CriticalHL_OutcomeGen,Return_NonCritical_Lost,Effective_1,,SecondServeReturn_by_CriticalHL_OutcomeGen | Return_NonCritical_Lost,M003
SecondServeReturn_by_CriticalHL_OutcomeGen,Return_NonCritical_Won,Effective_1,,SecondServeReturn_by_CriticalHL_OutcomeGen | Return_NonCritical_Won,M003
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Adv_Lost,Effective_1,,SecondServeReturn_by_CriticalHL_Origin_OutcomeGen | Return_Critical_Adv_Lost,M003
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Adv_Lost,Effective_1,,SecondServeReturn_by_CriticalHL_Origin_OutcomeGen | Return_NonCritical_Adv_Lost,M003
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Adv_Won,Effective_1,,SecondServeReturn_by_CriticalHL_Origin_OutcomeGen | Return_NonCritical_Adv_Won,M003
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Deuce_Lost,Effective_1,,SecondServeReturn_by_CriticalHL_Origin_OutcomeGen | Return_Critical_Deuce_Lost,M003
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Deuce_Rally,Effective_1,,SecondServeReturn_by_CriticalHL_Origin_OutcomeGen | Return_Critical_Deuce_Rally,M003
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Deuce_Won,Effective_1,,SecondServeReturn_by_CriticalHL_Origin_OutcomeGen | Return_Critical_Deuce_Won,M003
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Deuce_Lost,Effective_1,,SecondServeReturn_by_CriticalHL_Origin_OutcomeGen | Return_NonCritical_Deuce_Lost,M003
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Deuce_Won,Effective_1,,SecondServeReturn_by_CriticalHL_Origin_OutcomeGen | Return_NonCritical_Deuce_Won,M003
TotalReturns_by_Critical_lv2,Return_Crit_Breakball,Effective_1,,TotalReturns_by_Critical_lv2 | Return_Crit_Breakball,M003
TotalReturns_by_Critical_lv2,Return_Crit_NonBreak,Effective_1,,TotalReturns_by_Critical_lv2 | Return_Crit_NonBreak,M003
FirstServeReturns_by_Critical_lv2,Return_Crit_Breakball,Effective_1,,FirstServeReturns_by_Critical_lv2 | Return_Crit_Breakball,M003
FirstServeReturns_by_Critical_lv2,Return_Crit_NonBreak,Effective_1,,FirstServeReturns_by_Critical_lv2 | Return_Crit_NonBreak,M003
FirstServeReturn_by_Critical_lv2_Origin,Return_Crit_Breakball_Adv,Effective_1,,FirstServeReturn_by_Critical_lv2_Origin | Return_Crit_Breakball_Adv,M003
FirstServeReturn_by_Critical_lv2_Origin,Return_Crit_Breakball_Deuce,Effective_1,,FirstServeReturn_by_Critical_lv2_Origin | Return_Crit_Breakball_Deuce,M003
FirstServeReturn_by_Critical_lv2_Origin,Return_Crit_NonBreak_Deuce,Effective_1,,FirstServeReturn_by_Critical_lv2_Origin | Return_Crit_NonBreak_Deuce,M003
SecondServeReturn_by_Critical_lv2,Return_Crit_Breakball,Effective_1,,SecondServeReturn_by_Critical_lv2 | Return_Crit_Breakball,M003
SecondServeReturn_by_Critical_lv2,Return_Crit_NonBreak,Effective_1,,SecondServeReturn_by_Critical_lv2 | Return_Crit_NonBreak,M003
SecondServeReturn_by_Critical_lv2_Origin,Return_Crit_Breakball_Adv,Effective_1,,SecondServeReturn_by_Critical_lv2_Origin | Return_Crit_Breakball_Adv,M003
SecondServeReturn_by_Critical_lv2_Origin,Return_Crit_NonBreak_Deuce,Effective_1,,SecondServeReturn_by_Critical_lv2_Origin | Return_Crit_NonBreak_Deuce,M003
FirstServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_Breakball_Lost,Effective_1,,FirstServeReturn_by_Critical_lv2_OutcomeGen | Return_Crit_Breakball_Lost,M003
FirstServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_NonBreak_Lost,Effective_1,,FirstServeReturn_by_Critical_lv2_OutcomeGen | Return_Crit_NonBreak_Lost,M003
FirstServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_NonBreak_Rally,Effective_1,,FirstServeReturn_by_Critical_lv2_OutcomeGen | Return_Crit_NonBreak_Rally,M003
FirstServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_Breakball_Adv_Lost,Effective_1,,FirstServeReturn_by_Critical_lv2_Origin_OutcomeGen | Return_Crit_Breakball_Adv_Lost,M003
FirstServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_Breakball_Deuce_Lost,Effective_1,,FirstServeReturn_by_Critical_lv2_Origin_OutcomeGen | Return_Crit_Breakball_Deuce_Lost,M003
FirstServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_NonBreak_Deuce_Lost,Effective_1,,FirstServeReturn_by_Critical_lv2_Origin_OutcomeGen | Return_Crit_NonBreak_Deuce_Lost,M003
FirstServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_NonBreak_Deuce_Rally,Effective_1,,FirstServeReturn_by_Critical_lv2_Origin_OutcomeGen | Return_Crit_NonBreak_Deuce_Rally,M003
SecondServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_Breakball_Lost,Effective_1,,SecondServeReturn_by_Critical_lv2_OutcomeGen | Return_Crit_Breakball_Lost,M003
SecondServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_NonBreak_Lost,Effective_1,,SecondServeReturn_by_Critical_lv2_OutcomeGen | Return_Crit_NonBreak_Lost,M003
SecondServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_NonBreak_Rally,Effective_1,,SecondServeReturn_by_Critical_lv2_OutcomeGen | Return_Crit_NonBreak_Rally,M003
SecondServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_NonBreak_Won,Effective_1,,SecondServeReturn_by_Critical_lv2_OutcomeGen | Return_Crit_NonBreak_Won,M003
SecondServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_Breakball_Adv_Lost,Effective_1,,SecondServeReturn_by_Critical_lv2_Origin_OutcomeGen | Return_Crit_Breakball_Adv_Lost,M003
SecondServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_NonBreak_Deuce_Lost,Effective_1,,SecondServeReturn_by_Critical_lv2_Origin_OutcomeGen | Return_Crit_NonBreak_Deuce_Lost,M003
SecondServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_NonBreak_Deuce_Rally,Effective_1,,SecondServeReturn_by_Critical_lv2_Origin_OutcomeGen | Return_Crit_NonBreak_Deuce_Rally,M003
SecondServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_NonBreak_Deuce_Won,Effective_1,,SecondServeReturn_by_Critical_lv2_Origin_OutcomeGen | Return_Crit_NonBreak_Deuce_Won,M003
ReturnShot,Count_FH,Effective_1,,ReturnShot | Count_FH,M003
ReturnShot,Count_BH,Effective_1,,ReturnShot | Count_BH,M003
ReturnShot,Count_Slice,Effective_1,,ReturnShot | Count_Slice,M003
ReturnShot_First,Count_FH,Effective_1,,ReturnShot_First | Count_FH,M003
ReturnShot_First,Count_BH,Effective_1,,ReturnShot_First | Count_BH,M003
ReturnShot_First,Count_Slice,Effective_1,,ReturnShot_First | Count_Slice,M003
ReturnShot_Second,Count_FH,Effective_1,,ReturnShot_Second | Count_FH,M003
ReturnShot_Second,Count_BH,Effective_1,,ReturnShot_Second | Count_BH,M003
ReturnShot_Second,Count_Slice,Effective_1,,ReturnShot_Second | Count_Slice,M003
RallyLen_Breakdown,RallyLen_Rally_3to4_shots_Lost,Effective_1,,RallyLen_Breakdown | RallyLen_Rally_3to4_shots_Lost,M003
RallyLen_Breakdown,RallyLen_Rally_3to4_shots_Won,Effective_1,,RallyLen_Breakdown | RallyLen_Rally_3to4_shots_Won,M003
RallyLen_Breakdown,RallyLen_Rally_over4_shots_Lost,Effective_1,,RallyLen_Breakdown | RallyLen_Rally_over4_shots_Lost,M003
RallyLen_Breakdown,RallyLen_Rally_over4_shots_Won,Effective_1,,RallyLen_Breakdown | RallyLen_Rally_over4_shots_Won,M003
RallyLen_Breakdown,RallyLen_Return_Lost,Effective_1,,RallyLen_Breakdown | RallyLen_Return_Lost,M003
RallyLen_Breakdown,RallyLen_Return_Won,Effective_1,,RallyLen_Breakdown | RallyLen_Return_Won,M003
RallyLen_Breakdown,RallyLen_Serve_Lost,Effective_1,,RallyLen_Breakdown | RallyLen_Serve_Lost,M003
RallyLen_Breakdown,RallyLen_Serve_Won,Effective_1,,RallyLen_Breakdown | RallyLen_Serve_Won,M003
AverageRally_Length,CountandSum_Return,Effective_1,55,AverageRally_Length | CountandSum_Return,M003
AverageRally_Length,CountandSum_Serve,Effective_1,96,AverageRally_Length | CountandSum_Serve,M003
ShotBreakdown_Frequency,FH_Freq,Effective_1,,ShotBreakdown_Frequency | FH_Freq,M003
ShotBreakdown_Frequency,Serve_Freq,Effective_1,,ShotBreakdown_Frequency | Serve_Freq,M003
ShotBreakdown_Frequency,Return_Freq,Effective_1,,ShotBreakdown_Frequency | Return_Freq,M003
ShotBreakdown_Frequency,BH_Freq,Effective_1,,ShotBreakdown_Frequency | BH_Freq,M003
ShotBreakdown_Frequency,Slice_Freq,Effective_1,,ShotBreakdown_Frequency | Slice_Freq,M003
ShotBreakdown_Frequency,Volley_Freq,Effective_1,,ShotBreakdown_Frequency | Volley_Freq,M003
